,Unnamed: 0,Timestamp,UC,SPOT,dailyInterestRate,Funding Rate,taipei_time,Hour Funding Rate,Hour Interest Rate,Perp_Spot_diff,Hour Interest Rate APY,Hour Funding Rate APY,diff_hour_int_funding_rate,diff_hour_int_funding_rate_APY
41,41,1609606800000,1.0876,1.0901,,,2021-01-03 01:00,2.7505e-05,2.0833333333333333e-05,-0.0025000000000001688,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
42,42,1609610400000,1.0836,1.087,,,2021-01-03 02:00,2.7505e-05,2.0833333333333333e-05,-0.0034000000000000696,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
43,43,1609614000000,1.0744,1.082,,,2021-01-03 03:00,2.7505e-05,2.0833333333333333e-05,-0.007600000000000051,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
44,44,1609617600000,1.0229,1.0713,,,2021-01-03 04:00,2.7505e-05,2.0833333333333333e-05,-0.0484,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
45,45,1609621200000,1.0349,1.026,,,2021-01-03 05:00,2.7505e-05,2.0833333333333333e-05,0.008899999999999908,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
46,46,1609624800000,1.0436,1.0345,,,2021-01-03 06:00,2.7505e-05,2.0833333333333333e-05,0.009100000000000108,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
47,47,1609628400000,1.0267,1.0407,,,2021-01-03 07:00,2.7505e-05,2.0833333333333333e-05,-0.014000000000000012,0.1825,0.24094379999999999,4.833833333333333e-05,0.4234438
48,48,1609632000000,1.0317,1.0259,0.0005,0.0001,2021-01-03 08:00,1.25e-05,2.0833333333333333e-05,0.005800000000000027,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
49,49,1609635600000,1.0443,1.0275,,,2021-01-03 09:00,1.25e-05,2.0833333333333333e-05,0.016799999999999926,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
50,50,1609639200000,1.048,1.0409,,,2021-01-03 10:00,1.25e-05,2.0833333333333333e-05,0.007100000000000106,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
51,51,1609642800000,1.0356,1.045,,,2021-01-03 11:00,1.25e-05,2.0833333333333333e-05,-0.009399999999999853,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
52,52,1609646400000,1.0465,1.0323,,,2021-01-03 12:00,1.25e-05,2.0833333333333333e-05,0.01419999999999999,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
53,53,1609650000000,1.0327,1.0468,,,2021-01-03 13:00,1.25e-05,2.0833333333333333e-05,-0.014100000000000001,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
54,54,1609653600000,1.0369,1.03,,,2021-01-03 14:00,1.25e-05,2.0833333333333333e-05,0.006899999999999906,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
55,55,1609657200000,0.9869,1.034,,,2021-01-03 15:00,1.25e-05,2.0833333333333333e-05,-0.04710000000000003,0.1825,0.10950000000000001,3.3333333333333335e-05,0.29200000000000004
56,56,1609660800000,0.9852,0.9853,,0.00015955,2021-01-03 16:00,1.994375e-05,2.0833333333333333e-05,-9.999999999998899e-05,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
57,57,1609664400000,0.9856,0.9835,,,2021-01-03 17:00,1.994375e-05,2.0833333333333333e-05,0.0020999999999999908,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
58,58,1609668000000,0.9835,0.9829,,,2021-01-03 18:00,1.994375e-05,2.0833333333333333e-05,0.0006000000000000449,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
59,59,1609671600000,1.0007,0.981,,,2021-01-03 19:00,1.994375e-05,2.0833333333333333e-05,0.01969999999999994,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
60,60,1609675200000,1.0484,0.9974,,,2021-01-03 20:00,1.994375e-05,2.0833333333333333e-05,0.051000000000000045,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
61,61,1609678800000,1.09,1.0418,,,2021-01-03 21:00,1.994375e-05,2.0833333333333333e-05,0.04820000000000002,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
62,62,1609682400000,1.1094,1.0855,,,2021-01-03 22:00,1.994375e-05,2.0833333333333333e-05,0.023900000000000032,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
63,63,1609686000000,1.1172,1.1062,,,2021-01-03 23:00,1.994375e-05,2.0833333333333333e-05,0.010999999999999899,0.1825,0.17470725,4.0777083333333336e-05,0.35720725
64,64,1609689600000,1.0818,1.1143,,0.00142518,2021-01-04 00:00,0.0001781475,2.0833333333333333e-05,-0.03249999999999997,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
65,65,1609693200000,1.0978,1.0758,,,2021-01-04 01:00,0.0001781475,2.0833333333333333e-05,0.02200000000000002,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
66,66,1609696800000,1.0852,1.0924,,,2021-01-04 02:00,0.0001781475,2.0833333333333333e-05,-0.007200000000000095,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
67,67,1609700400000,1.0916,1.0798,,,2021-01-04 03:00,0.0001781475,2.0833333333333333e-05,0.01179999999999981,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
68,68,1609704000000,1.1114,1.0859,,,2021-01-04 04:00,0.0001781475,2.0833333333333333e-05,0.025499999999999856,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
69,69,1609707600000,1.137,1.107,,,2021-01-04 05:00,0.0001781475,2.0833333333333333e-05,0.030000000000000027,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
70,70,1609711200000,1.1377,1.1322,,,2021-01-04 06:00,0.0001781475,2.0833333333333333e-05,0.005499999999999838,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
71,71,1609714800000,1.1129,1.1317,,,2021-01-04 07:00,0.0001781475,2.0833333333333333e-05,-0.018799999999999928,0.1825,1.5605721000000001,0.00019898083333333335,1.7430721
72,72,1609718400000,1.164,1.108,0.0005,0.00200629,2021-01-04 08:00,0.00025078625,2.0833333333333333e-05,0.05599999999999983,0.1825,2.19688755,0.0002716195833333333,2.37938755
73,73,1609722000000,1.2091,1.1562,,,2021-01-04 09:00,0.00025078625,2.0833333333333333e-05,0.05290000000000017,0.1825,2.19688755,0.0002716195833333333,2.37938755
74,74,1609725600000,1.2003,1.1978,,,2021-01-04 10:00,0.00025078625,2.0833333333333333e-05,0.0024999999999999467,0.1825,2.19688755,0.0002716195833333333,2.37938755
75,75,1609729200000,1.2126,1.192,,,2021-01-04 11:00,0.00025078625,2.0833333333333333e-05,0.02059999999999995,0.1825,2.19688755,0.0002716195833333333,2.37938755
76,76,1609732800000,1.196,1.2068,,,2021-01-04 12:00,0.00025078625,2.0833333333333333e-05,-0.010800000000000143,0.1825,2.19688755,0.0002716195833333333,2.37938755
77,77,1609736400000,1.1807,1.1926,,,2021-01-04 13:00,0.00025078625,2.0833333333333333e-05,-0.011900000000000022,0.1825,2.19688755,0.0002716195833333333,2.37938755
78,78,1609740000000,1.17,1.1751,,,2021-01-04 14:00,0.00025078625,2.0833333333333333e-05,-0.0051000000000001044,0.1825,2.19688755,0.0002716195833333333,2.37938755
79,79,1609743600000,1.11,1.1627,,,2021-01-04 15:00,0.00025078625,2.0833333333333333e-05,-0.05269999999999997,0.1825,2.19688755,0.0002716195833333333,2.37938755
80,80,1609747200000,1.0951,1.1123,,0.00245764,2021-01-04 16:00,0.000307205,2.0833333333333333e-05,-0.017200000000000104,0.1825,2.6911158,0.0003280383333333333,2.8736158
81,81,1609750800000,1.0415,1.0936,,,2021-01-04 17:00,0.000307205,2.0833333333333333e-05,-0.05209999999999981,0.1825,2.6911158,0.0003280383333333333,2.8736158
